0
0
0
0.1
0.1
0.1
0.2
0.2
0.2
0.3
0.3
0.3
0.4
0.4
0.4
0.49
0.49
0.49
0.59
0.59
0.59
0.68
0.68
0.68
0.68
0.81
0.81
0.81
0.9
0.9
0.9
0.99
0.99
0.99
0.99
1.11
1.11
1.11
1.2
1.2
1.2
1.29
1.29
1.29
1.29
1.41
1.41
1.41
1.49
1.49
1.49
1.49
1.61
1.61
1.61
1.69
1.69
1.69
1.69
1.8
1.8
1.8
1.8
1.91
1.91
1.91
1.99
1.99
1.99
1.99
2.1
2.1
2.1
2.1
2.21
2.21
2.21
2.21
2.31
2.31
2.31
2.39
2.39
2.39
2.39
2.49
2.49
2.49
2.49
2.59
2.59
2.59
2.59
2.69
2.69
2.69
2.69
2.79
2.79
2.79
2.79
2.89
2.89
2.89
2.89
2.89
3.01
3.01
3.01
3.01
3.1
3.1
3.1
3.1
3.2
3.2
3.2
3.2
3.29
3.29
3.29
3.29
3.29
3.41
3.41
3.41
3.41
3.5
3.5
3.5
3.5
3.59
3.59
3.59
3.59
3.59
3.7
3.7
3.7
3.7
3.79
3.79
3.79
3.79
3.79
3.9
3.9
3.9
3.9
3.9
4.01
4.01
4.01
4.01
4.09
4.09
4.09
4.09
4.09
4.2
4.2
4.2
4.2
4.2
4.3
4.3
4.3
4.3
4.3
4.4
4.4
4.4
4.4
4.4
4.5
4.5
4.5
4.5
4.5
4.6
4.6
4.6
4.6
4.6
4.7
4.7
4.7
4.7
4.7
4.8
4.8
4.8
4.8
4.8
4.9
4.9
4.9
4.9
4.9
5
5
5
5
5
5
5.11
5.11
5.11
5.11
5.11
5.2
5.2
5.2
5.2
5.2
5.3
5.3
5.3
5.3
5.3
5.3
5.41
5.41
5.41
5.41
5.41
5.5
5.5
5.5
5.5
5.5
5.5
5.6
5.6
5.6
5.6
5.6
5.69
5.69
5.69
5.69
5.69
5.69
5.8
5.8
5.8
5.8
5.8
5.8
5.9
5.9
5.9
5.9
5.9
5.9
6
