0.00
0.03
0.07
0.10
0.14
0.17
0.21
0.24
0.28
0.31
0.35
0.38
0.42
0.45
0.49
0.52
0.56
0.60
0.63
0.67
0.71
0.74
0.78
0.82
0.86
0.89
0.93
0.97
1.01
1.04
1.08
1.12
1.16
1.20
1.24
1.28
1.32
1.36
1.40
1.44
1.48
1.52
1.56
1.60
1.64
1.68
1.72
1.76
1.80
1.85
1.89
1.93
1.97
2.01
2.06
2.10
2.14
2.19
2.23
2.28
2.32
2.36
2.41
2.45
2.50
2.54
2.59
2.64
2.68
2.73
2.77
2.82
2.87
2.92
2.96
3.01
3.06
3.11
3.16
3.21
3.25
3.30
3.35
3.40
3.45
3.50
3.56
3.61
3.66
3.71
3.76
3.82
3.87
3.92
3.97
4.03
4.08
4.14
4.19
4.25
4.30
4.36
4.41
4.47
4.53
4.59
4.64
4.70
4.76
4.82
4.88
4.94
5.00
5.06
5.12
5.18
5.24
5.30
5.37
5.43
5.49
5.56
5.62
5.69
5.75
5.82
5.89
5.95
6.02
6.09
6.16
6.23
6.30
6.37
6.44
6.51
6.58
6.65
6.73
6.80
6.88
6.95
7.03
7.10
7.18
7.26
7.34
7.42
7.50
7.58
7.66
7.74
7.82
7.91
7.99
8.08
8.16
8.25
8.34
8.43
8.52
8.61
8.70
8.80
8.89
8.98
9.08
9.18
9.28
9.37
9.47
9.58
9.68
9.78
9.89
10.00
10.10
10.21
10.32
10.43
10.55
10.66
10.78
10.90
11.02
11.14
11.26
11.39
11.51
11.64
11.77
11.91
12.04
12.18
12.32
12.46
12.60
12.75
12.90
13.05
13.20
13.36
13.52
13.68
13.84
14.01
14.19
14.36
14.54
14.72
14.91
15.10
15.30
15.50
15.70
15.91
16.12
16.34
16.57
16.80
17.04
17.28
17.54
17.79
18.06
